Run	Library	Gene	Adapter.Order	Adapter	Primer.Tag.Number	MLID	Country	Ocean	Locality	Site	Subsite	Ecosystem	Habitat	Size	Fraction	Sample	Note
BCS_22	22	COI	8	AR008	5	CCS2_B7	Belize	Atlantic	Bocas del Toro	CCS2	CCS2_B7	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	8	AR008	6	GLS1_B14	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B14	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	8	AR008	14	GLS1_Y23-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y23-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	8	AR008	15	CCS2_Y11	Belize	Atlantic	Bocas del Toro	CCS2	CCS2_Y11	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	8	AR008	16	Mock1-8	Panama	Atlantic	Bocas del Toro	NA	Mock1-8	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	8	AR008	17	ML2365	Panama	Atlantic	Bocas del Toro	NA	M1S2	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	8	AR008	18	ML2463	Panama	Atlantic	Bocas del Toro	ROL	ROL_C20	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	8	AR008	19	GLS1_Y23-3	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y23-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	2	ML2416	Panama	Atlantic	Bocas del Toro	SIS	SIS_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	5	GLS2_B15	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B15	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	9	AR009	6	GLS1_B16	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B16	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	9	AR009	14	GLS1_Y4-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y4-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	15	CCS2_Y8	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y8	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	16	Mock1-9	Panama	Atlantic	Bocas del Toro	NA	Mock1-9	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	9	AR009	17	ML2366	Panama	Atlantic	Bocas del Toro	NA	M1S3	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	9	AR009	18	ML2550	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B3	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	19	CCS3_Y1-3	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y1-3 	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	9	AR009	20	ML2440	Panama	Atlantic	Bocas del Toro	ALR	ALR_C5	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	2	ML2417	Panama	Atlantic	Bocas del Toro	SCR	SCR_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	5	GLS1_B6	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B6	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	10	AR010	6	Negative_5.1.18					Negative_5.1.18				Nuclease-free water	Primary	extraction_negative
BCS_22	22	COI	10	AR010	14	CCS3_Y8-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y8-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	15	GLS2_Y3	Belize	Atlantic	Glover's Reef	GLS2	GLS2_Y3	Coral reef	Fore Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	16	Mock1-10	Panama	Atlantic	Bocas del Toro	NA	Mock1-10	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	10	AR010	17	ML2367	Panama	Atlantic	Bocas del Toro	NA	M1S4	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	10	AR010	18	ML2546	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B5	Coral reef	Fore Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	19	CCS3_Y1-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y1-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	10	AR010	20	ML2441	Panama	Atlantic	Bocas del Toro	PST	PST_C7	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	2	ML2418	Panama	Atlantic	Bocas del Toro	CCR	CCR_C8	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	5	CCS3_B4	Panama	Atlantic	Caye Caulker	CCS3	CCS3_B4	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	11	AR011	6	GLS1_B21	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B21	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	11	AR011	14	CCS3_Y11-4	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y11-4	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	15	CCS3_Y8-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y8-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	16	Mock1-11	Panama	Atlantic	Bocas del Toro	NA	Mock1-11	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	11	AR011	17	ML2368	Panama	Atlantic	Bocas del Toro	NA	M1S6	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	11	AR011	18	ML2547	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B12	Coral reef	Back Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	19	CCS3_Y3-1_New	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y3-1_New	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	11	AR011	20	ML2442	Panama	Atlantic	Bocas del Toro	ALR	ALR_C4	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	12	AR012	5	GLS1_B24	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B24	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	12	AR012	6	GLS1_B13	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B13	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	12	AR012	16	Mock1-12	Panama	Atlantic	Bocas del Toro	NA	Mock1-12	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	12	AR012	17	ML2369	Panama	Atlantic	Bocas del Toro	NA	M1S6	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	12	AR012	18	ML2548	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B28	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	12	AR012	19	CCS3_Y3-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y3-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	12	AR012	20	ML2443	Panama	Atlantic	Bocas del Toro	SCR	SCR_C1	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	13	AR013	2	ML2420	Panama	Atlantic	Bocas del Toro	PBL	PBL_C17	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	13	AR013	5	CCS3_B11	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B11	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	13	AR013	6	CCS3_B13	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B13	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	13	AR013	15	GLS1_Y19	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y19	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	13	AR013	16	Mock1-13	Panama	Atlantic	Bocas del Toro	NA	Mock1-13	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	13	AR013	17	ML2370	Panama	Atlantic	Bocas del Toro	NA	M1S6-I infauna	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	13	AR013	18	ML2545	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B6	Coral reef	Back Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	2	ML2421	Panama	Atlantic	Bocas del Toro	PPR	PPR_C18	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	5	CCS3_B8	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B8	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	14	AR014	6	GLS1_B30-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B30-1	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	14	GLS2_Y13-2	Belize	Atlantic	Glover's Reef	GLS2	GLS2_Y13-2	Coral reef	Fore Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	15	GLS1_Y16-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y16-1 	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	16	Mock1-14	Panama	Atlantic	Bocas del Toro	NA	Mock1-14	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	14	AR014	17	ML2371	Panama	Atlantic	Bocas del Toro	NA	M1S5-I infauna	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	14	AR014	18	ML2544	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B4	Coral reef	Back Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	19	CCS3_Y08-3	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y8-3	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	14	AR014	20	ML2445	Panama	Atlantic	Bocas del Toro	ALR	ALR_C19	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	15	AR015	5	GLS2_B12	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B12	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	15	AR015	6	GLS1_B22	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B22	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	15	AR015	14	CCS3_Y1-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y1-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	15	AR015	16	Mock1-15	Panama	Atlantic	Bocas del Toro	NA	Mock1-15	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	15	AR015	17	ML2372	Panama	Atlantic	Bocas del Toro	NA	M1C1-A	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	15	AR015	18	ML2549	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B3	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	15	AR015	19	CCS3_Y11-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y11-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	15	AR015	20	ML2446	Panama	Atlantic	Bocas del Toro	SCR	SCR_C17	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	2	ML2423	Panama	Atlantic	Bocas del Toro	PPR	PPR_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	5	GLS1_B31	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B31	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	16	AR016	6	CCS3_B7	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B7	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	16	AR016	14	CCS3_Y6-3	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y6-3	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	15	CCS3_Y10-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y10-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	17	ML2373	Panama	Atlantic	Bocas del Toro	NA	M1C2-A	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	16	AR016	18	ML2551	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B18	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	19	GLS1_Y1-GT-H	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y1-GT-H	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	16	AR016	20	ML2447	Panama	Atlantic	Bocas del Toro	ALR	ALR_C13	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	5	GLS1_B9-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B9-1	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	6	GLS1_B25	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B25	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	17	AR018	14	GLS1_Y15	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y15	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	15	GLS1_Y22-3	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y22-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	17	ML2374	Panama	Atlantic	Bocas del Toro	NA	M1C3-A	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	17	AR018	18	ML2552	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B6	Coral reef	Fore Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	19	CCS3_Y5-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y5-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	17	AR018	20	ML2448	Panama	Atlantic	Bocas del Toro	ROL	ROL_C17	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	18	AR019	5	GLS1_B27-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B27-1	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	18	AR019	6	CCS3_B2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_B2	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	18	AR019	14	GLS1_Y17-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y17-1	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	18	AR019	17	ML2378	Panama	Atlantic	Bocas del Toro	NA	M1C4	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	18	AR019	18	ML2553	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B4	Coral reef	Fore Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	18	AR019	19	CCS3_Y4-1	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y4-1	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	18	AR019	20	ML2449	Panama	Atlantic	Belize	CCR	CCR_C20	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	19	AR020	5	GLS1_B23-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B23-1	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	19	AR020	6	GLS2_B9	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B9	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	19	AR020	14	GLS2_Y15-2	Belize	Atlantic	Glover's Reef	GLS2	GLS2_Y15-2	Coral reef	Fore Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	19	AR020	15	GLS1_Y30-2	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y30-2	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	19	AR020	17	ML2379	Panama	Atlantic	Bocas del Toro	NA	M1C5	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	19	AR020	18	ML2554	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B24	Coral reef	Patch Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	19	AR020	19	CCS3_Y4-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y4-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	20	AR021	5	GLS2_B2	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B2	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	20	AR021	6	GLS2_B14	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B14	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	20	AR021	14	GLS2_Y6	Belize	Atlantic	Glover's Reef	GLS2	GLS2_Y6	Coral reef	Fore Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	20	AR021	15	GLS1_Y30-3	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y30-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	20	AR021	17	ML2380	Panama	Atlantic	Bocas del Toro	NA	M1C6	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	20	AR021	18	ML2555	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B17	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	20	AR021	19	CCS3_Y4-3	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y4-3	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	20	AR021	20	ML2451	Panama	Atlantic	Bocas del Toro	SIS	SIS_C2	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	21	AR022	2	ML2428	Panama	Atlantic	Bocas del Toro	SIS	SIS_C13	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	21	AR022	5	GLS1_B26-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B26-1	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	21	AR022	19	GLS1_Y25-2	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y25-2	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	21	AR022	20	ML2452	Panama	Atlantic	Bocas del Toro	SIS	SIS_C17	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	22	AR023	5	GLS1_B20-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B20-1	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	22	AR023	6	GLS2_B7	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B7	Coral reef	Fore Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	22	AR023	15	CCS2_Y12 	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y12 	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	22	AR023	17	ML2382	Panama	Atlantic	Bocas del Toro	NA	M1C8	Coral reef	Agaricia Reef	NA	mock community	Primary	NA
BCS_22	22	COI	22	AR023	18	ML2557	Belize	Atlantic	Caye Caulker	CCS2	CCS2_B13	Coral reef	Back Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	22	AR023	19	GLS2_Y5-2	Belize	Atlantic	Glover's Reef	GLS2	GLS2_Y5-2	Coral reef	Fore Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	23	AR025	2	ML2430	Panama	Atlantic	Bocas del Toro	RNW	RNW_C13	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	23	AR025	5	GLS1_B27-2-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B27-2-1	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	23	AR025	6	CCS2_B11	Belize	Atlantic	Caye Caulker	CCS2	CCS2_B11	Coral reef	Back Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	23	AR025	14	GLS1_Y25	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y25	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	23	AR025	15	CCS2_Y13 	Belize	Atlantic	Caye Caulker	CCS2	CCS2_Y13 	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	23	AR025	19	 GLS1_Y89-2	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y89-2	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_22	22	COI	23	AR025	20	ML2454	Panama	Atlantic	Bocas del Toro	ROL	ROL_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	24	AR027	5	GLS1_B29-1	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B29-1	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	24	AR027	6	GLS1_B4	Belize	Atlantic	Glover's Reef	GLS1	GLS1_B4	Coral reef	Patch Reef	NA	Ccapistratus fish stomach content	Primary	NA
BCS_22	22	COI	24	AR027	14	Positiv PCR control					Positiv PCR control				Nuclease-free water	Primary	Positiv PCR control
BCS_22	22	COI	24	AR027	15	Positiv PCR control					Positiv PCR control				Nuclease-free water	Primary	Positiv PCR control
BCS_22	22	COI	24	AR027	17	Positiv PCR control					Positiv PCR control				Nuclease-free water	Primary	Positiv PCR control
BCS_22	22	COI	24	AR027	18	ML2559	Belize	Atlantic	Glover's Reef	GLS2	GLS2_B8	Coral reef	Fore Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_22	22	COI	24	AR027	19	Positiv PCR control					Positiv PCR control				Nuclease-free water	Primary	Positiv PCR control
BCS_22	22	COI	24	AR027	20	ML2455	Panama	Atlantic	Bocas del Toro	ALR	ALR_C12	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	6	ML2488	Panama	Atlantic	Bocas del Toro	CCR	CCR_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	15	GLS1_Y89-3	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y89-3	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	17	ML2536	Panama	Atlantic	Bocas del Toro	SIS	SIS_C18	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	18	ML2464	Panama	Atlantic	Bocas del Toro	RNW	RNW_C15	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	19	GLS1_Y01	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y01	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_23	23	COI	1	AR001	20	ML2384	Panama	Atlantic	Bocas del Toro	CCR	CCR_C3	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	2	AR002	14	GLS1_Y14	Belize	Atlantic	Glover's Reef	GLS1	GLS1_Y14	Coral reef	Patch Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_23	23	COI	2	AR002	16	ML2513	Panama	Atlantic	Bocas del Toro	SCR	SCR_C20	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	2	AR002	17	ML2537	Panama	Atlantic	Bocas del Toro	PPR	PPR_C12	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	2	AR002	18	ML2465	Panama	Atlantic	Bocas del Toro	PST	PST_C10	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	2	AR002	20	ML2385	Panama	Atlantic	Bocas del Toro	ROL	ROL_C15	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	6	ML2490	Panama	Atlantic	Bocas del Toro	ALR	ALR_C1	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	14	CCS3_Y6-2	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y6-2	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	15	CCS3_Y4-4	Belize	Atlantic	Caye Caulker	CCS3	CCS3_Y4-4	Coral reef	Back Reef	NA	Hgarnoti fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	16	ML2514	Panama	Atlantic	Bocas del Toro	CCR	CCR_C11	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	17	ML2538	Panama	Atlantic	Bocas del Toro	RNW	RNW_C17	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
BCS_23	23	COI	3	AR003	18	ML2466	Panama	Atlantic	Bocas del Toro	PST	PST_C16	Coral reef	Agaricia Reef	NA	Ccapistratus fish gut content	Primary	NA
